,Date,Open,High,Low,Close,Volume
0,2023-01-01,78.0747908269587,122.31795933403974,104.76996220702289,158.84255995693556,23090299
1,2023-01-02,166.41957291162072,89.3992186082624,133.03158691928525,158.24500289247266,2099421
2,2023-01-03,89.88300816900554,185.48503641743923,135.43112818943754,157.8164080203365,6614562
3,2023-01-04,194.6617139718063,55.827327457617855,58.73717575444325,155.02447069937426,28970408
4,2023-01-05,119.29374110126746,80.50372518175682,54.15147792857145,156.10414371232187,1180575
5,2023-01-06,146.15041146639544,174.4089195667842,166.89099487125728,158.46685672384066,10060258
6,2023-01-07,53.19698655437731,125.81143838046759,149.8177996972144,155.22021855103833,17902652
7,2023-01-08,151.61574292915412,158.8876894341432,159.5869573316642,156.12431642427484,26382552
8,2023-01-09,101.96668379260267,78.80905634074709,167.8628806592423,159.50339751412713,18969401
9,2023-01-10,90.93560875859252,143.9534252115055,165.9117699417095,158.6222128962562,38437653
10,2023-01-11,148.74606164617637,168.47738025918937,78.86029022174014,162.21126361926176,20648883
11,2023-01-12,79.41690630407999,160.56432518700956,45.56367744813965,162.41232144471607,41402421
12,2023-01-13,171.90859800118352,160.04015828898252,141.37436957093604,165.19688906710834,12407164
13,2023-01-14,103.65788012850435,146.19584524611577,72.55760532681242,166.67700773914808,18620206
14,2023-01-15,59.605955989298664,64.47826216524801,172.67866390200902,166.82799035868032,33390736
15,2023-01-16,139.09142969292913,156.846657711712,111.22805833866029,167.34183129513127,9657269
16,2023-01-17,59.2221442867634,186.94734483512113,140.58097645085252,164.25670087652142,16793937
17,2023-01-18,136.28479476695622,180.2122726440677,50.872304571560235,163.8178071503518,17328057
18,2023-01-19,102.74025324711032,94.56622267961349,122.82283130974179,163.5752588582264,37696238
19,2023-01-20,63.96791156788585,90.80187366125625,145.22445659680426,163.56380775669413,22420157
20,2023-01-21,147.81344428068115,162.4866278178842,63.11983708401147,164.9230299131157,32845432
21,2023-01-22,198.17752095942657,83.74504732822001,148.14640206241958,166.66621108377183,13520448
22,2023-01-23,160.2119801100463,77.44368889610661,116.54517372216735,165.28162008846164,40586393
23,2023-01-24,197.67294520573435,140.41237751085544,158.02886073179968,168.51246142623287,49138224
24,2023-01-25,198.75824138969702,74.84062508442831,81.04440584735636,169.57424668550428,8610779
25,2023-01-26,192.2943363877273,138.02694680430403,80.33020054214762,173.80597920249903,12998036
26,2023-01-27,157.6334841469179,191.94550078653168,186.57447997280994,174.56039149015965,6541027
27,2023-01-28,194.43311434355627,71.13049195424747,167.80088110214223,173.60997451746297,29159793
28,2023-01-29,108.1543010348725,137.82394867514572,144.7709191363361,172.6411612995264,40654480
29,2023-01-30,150.2343735711327,86.49043355720524,180.981023619125,176.36012984966482,42049005
30,2023-01-31,133.93303610654382,87.07469263043023,134.65643119318165,175.54390562356002,33951440
31,2023-02-01,166.31290029785816,165.66333069958762,67.4672536380171,175.4469999048265,46165718
32,2023-02-02,56.431610065352885,191.6426651379079,154.46462303280327,175.8171005922672,7228224
33,2023-02-03,144.70398653629593,71.61343972199808,49.44790982492317,177.12532133473982,13684781
34,2023-02-04,172.64507088817803,137.98763380432234,99.15295387452585,174.85883607246583,29800665
35,2023-02-05,142.24422659185933,71.59554940906469,127.37840855969564,174.70990460288664,36499516
