,Date,Open,High,Low,Close,Volume
0,2023-01-01,151.90331207242627,156.20915403544575,141.7668700002775,178.40595391052045,15532236
1,2023-01-02,154.22846952823738,123.66923935839513,158.24840996055707,180.49116810882157,43871929
2,2023-01-03,57.50255049076579,131.22380708485792,143.54437627504842,180.30274475076243,25148030
3,2023-01-04,109.40774764164908,204.93873851248281,176.46282885398014,179.98809102659033,7294803
4,2023-01-05,133.8692215990808,124.12284842347731,144.67461346037544,182.38400623077223,45435922
5,2023-01-06,81.66349059659103,131.89612587031445,136.5563151398551,181.58171984539206,25548241
6,2023-01-07,143.0795963921217,77.9618458041054,183.49772332260693,180.70145126627895,23268538
7,2023-01-08,75.14948894239208,173.63717112765897,81.44949753678728,178.71235829156737,49864130
8,2023-01-09,194.34324727327456,182.02873350886574,111.87231737642995,179.1708208570632,3015801
9,2023-01-10,79.62164107745632,146.8621153170567,156.5200226357165,175.69948343005095,36542197
10,2023-01-11,113.40306076685903,196.3682352439244,162.70626023628856,176.26036688674108,22428492
11,2023-01-12,106.9350398689026,96.77460836396492,63.494959187370185,179.03002764440708,28948069
12,2023-01-13,168.78988241065608,126.87095801212958,152.98190994163457,178.32156463682824,34289629
13,2023-01-14,123.35612000975802,103.36207939245865,184.74410618920282,178.8374893109848,39748359
14,2023-01-15,173.3454423973829,183.80603096993002,160.4978052392412,180.04317095888362,17139584
15,2023-01-16,99.55227618606199,203.1912615745111,73.61497578879602,182.0194906902278,35273522
16,2023-01-17,174.1361043636838,131.83112852720353,61.30085467969816,183.78770815815977,46292866
17,2023-01-18,101.55140903307743,83.2689265677533,86.28530281758752,182.0928130096019,34455506
18,2023-01-19,137.00725879731527,92.64763635749068,92.48529382690305,182.93461602417477,37836905
19,2023-01-20,99.67937714006825,128.8775225091349,83.57174206535277,185.68844204614334,48975552
20,2023-01-21,102.66677399802893,88.65977773034044,171.03615373409963,184.09371166624803,7003013
21,2023-01-22,92.5524881804793,167.39498414370996,161.18496938613035,183.37727757619933,46367813
22,2023-01-23,142.84410260922306,186.25236591458614,80.38494591427504,180.1248271210446,37229131
23,2023-01-24,122.93024345394882,158.7868681471366,156.72471141337988,179.43174443291252,5044558
24,2023-01-25,161.34796291931028,204.99932295708052,188.5091355031374,178.49231141801778,5705371
25,2023-01-26,152.70142080580806,144.69111595821795,59.27969863337495,178.9822092486594,40647477
26,2023-01-27,85.72578489641927,152.0171724127284,142.27131871510176,182.34990293203813,2888154
27,2023-01-28,168.69473314786478,57.33488948127904,113.40267423885042,181.78319463031607,40576273
28,2023-01-29,176.84376746670898,148.73954250557756,144.98934340230977,183.20208564325895,24409783
29,2023-01-30,96.42911511936722,153.05774707221119,56.205098923529846,183.5720691929008,28669892
30,2023-01-31,89.12605812461777,97.34212050739609,123.79816001730309,184.97264883318815,25944041
31,2023-02-01,139.18754966776515,161.93749980011313,154.83499293052614,185.17837083547096,39175963
32,2023-02-02,150.47600704842372,189.41311584544462,165.54366485987794,184.90037229308732,5314528
33,2023-02-03,169.45694359733653,131.91778984403123,126.97453284809374,184.39614817052433,7762374
34,2023-02-04,57.51508162561915,198.70355503232423,103.3555102931765,188.37170379456282,13215513
35,2023-02-05,177.7458974093563,89.97857223555681,148.53217167637536,186.36731329111686,40882949
36,2023-02-06,142.47304730288982,209.36350767952652,160.54609435291997,185.8847354861925,19380907
37,2023-02-07,71.15864147175897,199.20470960627483,56.22469284559419,186.1252396591267,25779454
38,2023-02-08,133.6557980035777,181.1025050107691,82.48121947445594,185.87865442345938,47862914
39,2023-02-09,123.13032638006538,119.53179491464307,92.82167759168419,185.9803072559191,5289602
40,2023-02-10,119.01123912607405,208.01160649585978,183.21898013100352,186.22665703918975,16150845
41,2023-02-11,77.4843922912788,72.1293875492824,82.46246945261966,185.38122157627853,27191106
42,2023-02-12,151.29356687423575,168.54792515015095,134.9085048776064,184.83875766113812,15568642
43,2023-02-13,125.13900077119013,107.82369627594508,156.4239449143625,185.44253199536587,45105170
44,2023-02-14,103.11801609084499,179.22917862399316,169.70401252513832,183.47121422463078,44732163
45,2023-02-15,112.37512310606297,180.50034466689146,113.36731336479933,184.85057396558307,33871281
46,2023-02-16,135.04493570508197,183.10839898005693,66.32150879213161,184.65711531120502,42931710
47,2023-02-17,166.24317863221404,89.43904834609596,86.19076305249064,185.34152751566577,45825278
48,2023-02-18,143.97911448276437,88.78740220283015,61.62534603225781,186.20237806550676,21195135
49,2023-02-19,60.85078918671118,75.06473202057549,115.15025380222136,188.46388899228705,23932452
50,2023-02-20,189.74183053940612,186.5342020464747,115.57891184960285,188.5089687471658,10872137
