,Date,Open,High,Low,Close,Volume
0,2023-01-01,172.6985722824777,165.99365769734572,132.45511231480495,191.63205146564908,11106759
1,2023-01-02,139.34343977997503,78.7729523127391,118.6467365021972,189.6172533885418,21380895
2,2023-01-03,177.16844596933538,172.4866394365819,58.26590764431871,189.46236267885027,49612182
3,2023-01-04,187.15989893188478,56.801907633266744,45.68619791294963,189.65671627410788,1126139
4,2023-01-05,142.98996475092042,205.06709346393876,88.10787560688073,190.74330290090333,5340696
5,2023-01-06,171.57430667729858,194.01686591154282,127.46311747033225,189.78912626773095,43388330
6,2023-01-07,157.05534256135846,184.9944659334389,132.57249446880374,191.87067528005937,10992365
7,2023-01-08,194.1655884630936,162.78915264863707,164.295040316344,194.56986420557416,6778732
8,2023-01-09,184.73739172136013,89.3789747046243,113.63144759239837,194.77764676016517,15667915
9,2023-01-10,117.76853271789037,201.8089091084018,148.82533680445368,195.13357660238168,2183084
10,2023-01-11,153.62984753772812,165.69793447797718,74.80801587306134,198.68961069721266,5647689
11,2023-01-12,83.41597145938842,163.3766754444113,154.79637049039644,198.7759730564568,44334309
12,2023-01-13,164.25191184779356,78.36115201570894,73.52685871464229,194.49698191193804,14388842
13,2023-01-14,105.00977749152119,151.04275237332462,115.95705708602199,194.6506570650075,30055251
14,2023-01-15,52.40332750251195,85.16583117438746,129.03496730880343,196.20117745616642,12284280
15,2023-01-16,183.55849781887002,95.70006892707273,165.67058297892402,201.06555597362794,15611199
16,2023-01-17,169.32082537977334,99.69121317444545,138.7129458167575,194.69253042866254,40536405
17,2023-01-18,157.20011778519336,57.905206469111505,123.27789793053375,195.4113904588919,1752866
18,2023-01-19,155.94110257162697,108.9529137741759,187.20892955831528,193.61751527143272,14998005
19,2023-01-20,134.636590269256,139.5418234824852,107.73291520268751,194.0952671953894,9586867
20,2023-01-21,93.94926596794522,99.88741904075818,152.23369893557498,195.67003438290155,18296515
21,2023-01-22,164.12681023318277,59.64770006712434,89.82483557608036,197.52257873265796,49861894
22,2023-01-23,156.3398596190192,137.0275135366219,181.2142437463145,200.90571900028232,27307650
23,2023-01-24,158.6992806999744,59.60611591915306,167.12139353000435,197.26064180779403,34477176
