,Date,Open,High,Low,Close,Volume
0,2023-01-01,134.1697369015882,208.51091419086276,55.317514475979785,182.8922797899848,6060652
1,2023-01-02,194.57320151139365,122.42614285413333,140.79014755130865,181.79802979702083,11641052
2,2023-01-03,98.98455491368733,117.74525534421396,156.98535839477563,185.01650690304956,46794396
3,2023-01-04,125.15270351370711,145.38807939899564,140.15821021782727,183.8236630261337,48170528
4,2023-01-05,76.72817906804693,65.7873300466091,93.13296429173417,182.80366644202766,23970717
5,2023-01-06,147.8979536766031,80.81824810411644,124.82310128092254,180.61602101456543,21221525
6,2023-01-07,158.74125739056177,56.966985581859554,92.21028639669372,182.5195736623304,2451705
7,2023-01-08,95.8662719767197,186.35157732972874,180.40358505016695,177.65923506816293,42673701
8,2023-01-09,189.13404670572157,151.24397713324487,51.64574790064063,176.7779238609142,7635200
9,2023-01-10,163.67898640472103,103.02180547585982,113.79288906682301,176.00251914701212,12737986
10,2023-01-11,174.64219438292076,134.44998069159743,148.1556654397943,176.5972789294789,46132638
11,2023-01-12,53.79846340717568,106.77730732467433,67.92163021385304,177.55662096353777,25779323
12,2023-01-13,132.70653112722536,193.92034303940204,149.87097182847396,177.64163322022546,19810993
13,2023-01-14,147.3021017825696,105.09307031603798,109.64077532012287,177.01270866823302,46400065
14,2023-01-15,154.72264282456075,83.57752297803691,95.06429136060774,182.437014923744,19334021
15,2023-01-16,103.47596974485329,158.08717119610571,124.63625340451787,183.82116156192916,45028345
16,2023-01-17,81.75579759862745,60.40331921577444,145.58745862736464,182.38635580588536,13349988
17,2023-01-18,137.28072179912056,82.48252772273726,177.84352404979802,179.78402309455225,18815173
18,2023-01-19,179.68866139248243,70.99310257818327,129.6774876886656,181.01663328218805,42171834
19,2023-01-20,64.8425228408123,101.94582951365695,123.38013132718434,178.38619980026908,12097548
20,2023-01-21,157.15718653216706,189.94156054767586,109.5016892634018,176.3317331222943,23875529
21,2023-01-22,92.95046668207982,111.66716455080989,47.77844433617083,175.74769754151285,29070225
22,2023-01-23,125.76506659824875,114.60012348398337,110.24917704062956,173.63675419708449,48276705
23,2023-01-24,165.49223608245347,163.75240379590957,152.8520168651089,175.13476077963705,3547738
24,2023-01-25,117.87785468905035,169.19453197424428,182.37894953791917,176.6535445228236,18009600
25,2023-01-26,65.03435507926028,65.15525988348568,103.34073534279938,174.7668108006006,24399769
26,2023-01-27,149.87078149317352,77.24168390019643,142.20047937147842,176.96841785369858,6382565
27,2023-01-28,61.83012140954999,147.4316866562636,90.29763157566187,175.8530833950632,6603409
28,2023-01-29,130.1204095943139,85.78408056659538,179.73910101100228,176.7919752128968,14453331
29,2023-01-30,93.79665626417338,78.82812593387787,78.76766336922296,180.18740800615922,45561593
30,2023-01-31,81.89687254471464,91.44143113240816,160.01607388493122,182.31527045326087,29430566
31,2023-02-01,82.15155371572219,103.92549816499232,170.3799048983184,180.9653270539881,7991180
32,2023-02-02,193.46546127764972,88.33932410929967,152.58285196295486,182.6698005228679,43867374
33,2023-02-03,144.02303289520518,166.4097995883153,79.57554853518164,183.13443761743,20219972
34,2023-02-04,151.35827422044315,88.5986817005665,183.85985253900392,184.54553302086592,48561302
35,2023-02-05,107.88932192827073,73.9816221764662,114.41263920123562,183.68184703111888,12029849
36,2023-02-06,100.40034120599209,188.1047640835829,80.83762388468048,183.77497373083818,27794865
37,2023-02-07,155.5413571600355,82.42911176235822,150.00381994391182,186.23323484371443,25919031
38,2023-02-08,170.17576282217652,133.01306133829473,110.60290501860891,188.94313640694995,47941684
39,2023-02-09,102.55637372655318,144.7892345284573,178.93865314628388,188.60849346045921,22309066
40,2023-02-10,86.04592957986914,113.5109024389055,171.0692825496081,190.1997237645733,40147516
41,2023-02-11,145.9258101759757,131.00551704391052,98.77865929599255,194.50919938858576,10716093
42,2023-02-12,127.7573485094098,123.70673766058319,71.69732381394087,195.02835065288198,32804353
43,2023-02-13,54.09711054457168,181.26383394984882,100.73966899782154,197.9193220966895,44830788
44,2023-02-14,68.93051999318504,66.07998647205687,150.5273429633923,197.70974432574917,3501765
45,2023-02-15,53.14662979276365,188.42067711143167,108.11649630865958,197.5645100662867,30944215
46,2023-02-16,80.97244566659656,172.9427845876817,62.83849439665735,198.4916474346483,13795966
47,2023-02-17,120.32151439825392,57.531714790753874,153.5651278614827,196.18921399600117,19534875
48,2023-02-18,162.81158241401187,164.21672728173593,93.16955210942584,198.0316473133546,10533676
49,2023-02-19,157.74727289858336,103.78690525676434,161.91845327672078,197.74482764268686,22983545
50,2023-02-20,187.23137945487673,64.33194130327418,99.29020119642678,197.8133043428579,45169515
51,2023-02-21,112.24530814538176,159.90495331768585,51.345496831693545,195.19858345406934,12293377
52,2023-02-22,81.57212888484786,91.26587811475457,126.99621174893608,194.28668940290407,44276649
53,2023-02-23,105.91108231138833,130.13691044892335,185.08005102201847,194.49404004136989,25715312
